"table","id","type","display_name","stars","name_id","description_id","dlc_flag","race_lock","model","buy","sell","tp","stp"
"costume_gloves_item.idb","417","0x6","Gohan's Gi (Adult) (Custom)","4","0x1a4","0x1a4","0x38","0xff","1319","0","0","100","100"
"costume_gloves_item.idb","418","0x6","Journey to the West Costume (Custom)","4","0x1a5","0x1a5","0x38","0xff","1320","0","25000","100","100"
"costume_gloves_item.idb","423","0x6","Bandages the Mummy Costume (Custom)","3","0x1aa","0x1aa","0x38","0xff","1327","0","15000","100","100"
"costume_gloves_item.idb","452","0x2","Videl (DB Super)'s Clothes","5","0x1c7","0x1c7","0x37","0xff","1401","0","50000","0","0"
"costume_gloves_item.idb","453","0x2","Beelzebub's Clothes","5","0x1c8","0x1c8","0x38","0xff","1402","0","0","0","0"
"costume_gloves_item.idb","455","0x6","Pan's Clothes (Custom)","3","0x1ca","0x1ca","0x3a","0xff","1333","0","15000","100","100"
"costume_gloves_item.idb","456","0x6","Wild Rider Suit (Custom)","3","0x1cb","0x1cb","0x3a","0xff","1334","0","15000","100","100"
"costume_gloves_item.idb","459","0x6","Bulma (DB Super)'s Clothes (Custom)","5","0x1ce","0x1ce","0x3a","0xff","1337","0","50000","300","300"
"costume_gloves_item.idb","461","0x2","Belmod's Clothes","5","0x1d0","0x1d0","0x39","0xff","1406","0","50000","0","0"
"costume_gloves_item.idb","462","0x2","Goku (Mini)'s Gi","5","0x1d1","0x1d1","0x39","0xff","1407","0","50000","0","0"
"costume_gloves_item.idb","463","0x2","Master Korin's Suit","5","0x1d2","0x1d2","0x3a","0xff","1408","0","0","0","0"
"costume_gloves_item.idb","478","0x2","Broken Battle Suit (Frieza Saga Vegeta)","5","0x1e1","0x1e1","0x3c","0xff","1405","0","50000","300","300"
"costume_gloves_item.idb","480","0x2","Panzy's Clothes","5","0x1e3","0x1e3","0x3b","0xff","1410","0","50000","0","0"
"costume_gloves_item.idb","481","0x2","SS4 Goku (DAIMA) Suit","5","0x1e4","0x1e4","0x3b","0xff","1411","0","50000","0","0"
"costume_gloves_item.idb","482","0x2","SS3 Vegeta (DAIMA) Battle Suit","5","0x1e5","0x1e5","0x3b","0xff","1412","0","50000","0","0"
"costume_gloves_item.idb","483","0x6","Chi-Chi Costume (Custom)","3","0x1e6","0x1e6","0x3c","0x8a","1342","0","15000","0","0"
"costume_gloves_item.idb","484","0x6","Angol's Clothes (Custom)","3","0x1e7","0x1e7","0x3c","0xff","1346","0","15000","100","100"
"costume_gloves_item.idb","485","0x6","Ribrianne's Clothes (Custom)","5","0x1e8","0x1e8","0x3c","0x8a","1347","0","0","0","0"
"costume_gloves_item.idb","486","0x6","Santa Costume (Custom)","3","0x1e9","0x1e9","0x3c","0xff","1348","0","15000","0","0"
"costume_gloves_item.idb","487","0x6","Kakunsa's Clothes (Custom)","4","0x1ea","0x1ea","0x3c","0xff","1350","0","0","0","0"
"costume_gloves_item.idb","488","0x6","Rozie's Clothes (Custom)","4","0x1eb","0x1eb","0x3c","0xff","1351","0","0","0","0"
"costume_gloves_item.idb","489","0x6","Bulma (Kid)'s Clothes (Custom)","5","0x1ec","0x1ec","0x3c","0x8a","1352","0","50000","300","300"
"costume_gloves_item.idb","495","0x2","Golden Frieza Suit","5","0x1f2","0x1f2","0x3d","0xff","1414","0","50000","0","0"
"costume_gloves_item.idb","499","0x6","Karinga Tribe Costume (Custom)","3","0x1f6","0x1f6","0x3e","0x8a","1354","0","15000","100","100"
"costume_gloves_item.idb","500","0x6","GT Trunks's Clothes (Custom)","3","0x1f7","0x1f7","0x3e","0xff","1355","0","15000","0","100"
"costume_gloves_item.idb","650","0x2","Battle Armor (Cell Saga Vegeta)","5","0x214","0x214","0x5","0x5","968","0","1000","5","10"
"costume_gloves_item.idb","651","0x6","Battle Armor (Cell Saga Vegeta)","5","0x215","0x215","0x5","0x5","969","0","1000","5","10"
"costume_gloves_item.idb","652","0x2","Future Gohan's Gi","5","0x217","0x217","0x5","0x5","980","0","1000","5","10"
"costume_gloves_item.idb","653","0x2","Yurin's Gi","5","0x218","0x218","0x5","0x8a","968","0","1000","5","10"
"costume_shoes_item.idb","0","0x3","Goku's Turtle Hermit Gi","1","0x0","0x0","0xffff","0xff","500","0","1500","10","10"
"costume_shoes_item.idb","1","0x3","Goku's Turtle Hermit Gi (King Kai)","2","0x1","0x1","0xffff","0xff","500","0","3000","20","20"
"costume_shoes_item.idb","2","0x3","Goku's Turtle Hermit Gi (Go)","3","0x2","0x2","0xffff","0xff","502","0","8000","30","30"
"costume_shoes_item.idb","3","0x3","Goku's Turtle Hermit Gi (No Character)","4","0x3","0x3","0x1d","0xff","503","0","15000","40","40"
"costume_shoes_item.idb","4","0x3","Yamcha's Turtle Hermit Gi","1","0x4","0x4","0xffff","0xff","504","1600","800","1","1"
"costume_shoes_item.idb","5","0x3","Goku's Yardrat Clothes","3","0x5","0x5","0xffff","0xff","502","0","6000","15","15"
"costume_shoes_item.idb","6","0x3","GT Goku's Gi","5","0x6","0x6","0x1d","0xff","505","0","40000","50","50"
"costume_shoes_item.idb","7","0x3","Tien Shinhan's Gi","2","0x7","0x7","0x1d","0xff","506","8000","4000","2","2"
"costume_shoes_item.idb","8","0x3","Piccolo's Clothes","2","0x8","0x8","0xffff","0xff","507","0","2500","0","0"
"costume_shoes_item.idb","9","0x3","Demon Clothes (Piccolo)","2","0x9","0x9","0xffff","0xff","507","7000","3500","2","2"
"costume_shoes_item.idb","10","0x3","Demon Clothes (Piccolo, with Cape)","1","0xa","0xa","0xffff","0xff","507","8000","4000","1","1"
"costume_shoes_item.idb","11","0x3","Demon Clothes (Gohan, Kid)","1","0xb","0xb","0xffff","0xff","507","3000","1500","1","1"
"costume_shoes_item.idb","12","0x3","Battle Suit (Raditz)","1","0xc","0xc","0xffff","0xff","511","1800","900","1","1"
"costume_shoes_item.idb","13","0x3","Battle Suit (Nappa)","2","0xd","0xd","0xffff","0xff","512","4000","2000","2","2"
"costume_shoes_item.idb","14","0x3","Battle Suit (Vegeta, on entry)","2","0xe","0xe","0xffff","0xff","513","4400","2200","2","2"
"costume_shoes_item.idb","15","0x3","Battle Suit (Frieza Saga Vegeta)","3","0xf","0xf","0xffff","0xff","513","10000","5000","3","3"
"costume_shoes_item.idb","16","0x3","Battle Suit (Gohan)","2","0x10","0x10","0xffff","0xff","513","9600","4800","2","2"
"costume_shoes_item.idb","17","0x3","Battle Suit (Krillin)","2","0x11","0x11","0xffff","0xff","516","9600","4800","2","2"
"costume_shoes_item.idb","18","0x3","Training Suit","2","0x12","0x12","0x1d","0xff","516","9800","4900","2","2"
"costume_shoes_item.idb","19","0x3","Battle Suit (Bardock)","5","0x13","0x13","0x1d","0xff","518","60000","30000","5","5"
"costume_shoes_item.idb","20","0x3","Battle Suit (Ginyu Force White)","3","0x14","0x14","0xffff","0xff","513","10000","5000","3","3"
"costume_shoes_item.idb","21","0x3","Battle Suit (Ginyu Force Black)","3","0x15","0x15","0xffff","0xff","520","10000","5000","3","3"
"costume_shoes_item.idb","22","0x3","Battle Suit (Cooler's Armored Squadron)","3","0x16","0x16","0xffff","0xff","513","12000","6000","3","3"
"costume_shoes_item.idb","23","0x3","Battle Suit (Turles)","4","0x17","0x17","0xffff","0xff","522","40000","20000","4","4"
"costume_shoes_item.idb","24","0x3","Android 17's Clothes","2","0x18","0x18","0x1d","0xff","523","6000","3000","2","2"
"costume_shoes_item.idb","25","0x3","Android 18's Clothes (RR)","2","0x19","0x19","0x1d","0x8a","524","6000","3000","2","2"
"costume_shoes_item.idb","26","0x3","Beerus' Clothes","5","0x1a","0x1a","0x1d","0xff","525","80000","40000","5","5"
"costume_shoes_item.idb","27","0x3","Hercule's Clothes","1","0x1b","0x1b","0x1d","0xff","526","5000","10","1","1"
"costume_shoes_item.idb","28","0x3","Majin Buu's Clothes","3","0x1c","0x1c","0xffff","0xff","527","0","10000","0","0"
"costume_shoes_item.idb","29","0x3","Dr. Gero's Clothes","2","0x1d","0x1d","0x1d","0xff","601","6000","3000","2","2"
"costume_shoes_item.idb","30","0x3","Android 19's Clothes","2","0x1e","0x1e","0x1d","0xff","601","6000","3000","2","2"
"costume_shoes_item.idb","31","0x3","Android 16's Clothes","4","0x1f","0x1f","0x1d","0xff","603","0","8000","40","40"
"costume_shoes_item.idb","32","0x3","Videl's Clothes","1","0x20","0x20","0x1d","0xff","528","7000","3500","1","1"
"costume_shoes_item.idb","33","0x3","Trunks' CC Clothes","3","0x21","0x21","0x1d","0xff","529","20000","10000","3","3"
"costume_shoes_item.idb","34","0x3","Broly's Clothes","5","0x22","0x22","0x1d","0xff","530","0","40000","50","50"
"costume_shoes_item.idb","35","0x3","Vegito's Clothes","5","0x23","0x23","0x1d","0xff","516","0","42000","50","50"
"costume_shoes_item.idb","36","0x3","Gogeta's Clothes","5","0x24","0x24","0x1d","0xff","532","0","40000","50","50"
"costume_shoes_item.idb","37","0x3","Super 17's Clothes","4","0x25","0x25","0x1d","0xff","533","0","25000","40","40"
"costume_shoes_item.idb","38","0x3","Pan's Clothes","3","0x26","0x26","0x1d","0xff","534","0","8000","30","30"
"costume_shoes_item.idb","39","0x3","Great Saiyaman Suit","4","0x27","0x27","0xffff","0xff","516","38000","19000","4","4"
"costume_shoes_item.idb","40","0x3","Yamcha's Clothes","3","0x28","0x28","0xffff","0xff","605","0","9000","15","15"
"costume_shoes_item.idb","41","0x3","Gohan's High School Clothes","1","0x29","0x29","0x1d","0xff","606","0","3500","0","0"
"costume_shoes_item.idb","42","0x3","Supreme Kai's Clothes","4","0x2a","0x2a","0xffff","0xff","607","0","10000","0","0"
"costume_shoes_item.idb","43","0x3","Dabura's Clothes","4","0x2b","0x2b","0xffff","0xff","608","0","9000","0","0"
"costume_shoes_item.idb","45","0x3","Kid Chi-Chi's Clothes","3","0x2d","0x2d","0x1d","0x8a","610","0","7500","0","0"
"costume_shoes_item.idb","46","0x3","Ox King's Clothes","3","0x2e","0x2e","0xffff","0x75","611","0","8500","0","0"
"costume_shoes_item.idb","47","0x3","Spike the Devil Man Suit","3","0x2f","0x2f","0xffff","0xff","612","0","15000","0","0"
"costume_shoes_item.idb","48","0x3","Krillin's Orin Temple Gi","1","0x30","0x30","0x1d","0xff","613","0","900","0","0"
"costume_shoes_item.idb","49","0x3","Murasaki-style Ninja Suit","2","0x31","0x31","0x1d","0xff","614","0","8000","0","0"
"costume_shoes_item.idb","50","0x3","Lord Slug's Clothes","4","0x32","0x32","0x1d","0xff","615","20000","10000","4","4"
"costume_shoes_item.idb","51","0x3","Mr. Popo's Clothes","3","0x33","0x33","0xffff","0xff","616","0","8000","0","0"
"costume_shoes_item.idb","52","0x3","Karinga Tribe Costume","2","0x34","0x34","0xffff","0xff","617","0","750","0","0"
"costume_shoes_item.idb","53","0x3","Saiyuki Costume","4","0x35","0x35","0xffff","0xff","619","0","20000","0","0"
"costume_shoes_item.idb","54","0x3","Wild Rider Suit","3","0x36","0x36","0x1d","0xff","620","0","32500","0","0"
"costume_shoes_item.idb","55","0x3","Android 18's Clothes (Casual)","3","0x37","0x37","0x1d","0xff","621","0","2000","30","30"
"costume_shoes_item.idb","56","0x3","GT Trunks' Clothes","3","0x38","0x38","0xffff","0xff","622","0","7500","15","15"
"costume_shoes_item.idb","57","0x3","Launch Costume","3","0x39","0x39","0xffff","0x8a","623","0","15000","0","0"
"costume_shoes_item.idb","58","0x3","Commander Red Costume","2","0x3a","0x3a","0x1d","0xff","624","0","6000","0","0"
"costume_shoes_item.idb","59","0x3","King Kai Costume","3","0x3b","0x3b","0xffff","0xff","625","0","9000","0","0"
"costume_shoes_item.idb","60","0x3","Chi-Chi Costume","1","0x3c","0x3c","0xffff","0x8a","626","0","800","0","0"
"costume_shoes_item.idb","61","0x3","General Blue Costume","3","0x3d","0x3d","0x1d","0xff","627","0","4500","0","0"
"costume_shoes_item.idb","62","0x3","Bandages the Mummy Costume","2","0x3e","0x3e","0x1d","0xff","628","0","5000","0","0"
"costume_shoes_item.idb","64","0x3","Emperor Pilaf's Clothes","1","0x40","0x40","0xffff","0xff","630","0","3000","0","0"
"costume_shoes_item.idb","65","0x7","Uniform","1","0x41","0x41","0xffff","0xf","300","400","200","0","0"
"costume_shoes_item.idb","66","0x7","Ultimate Turtle Hermit Costume","3","0x42","0x42","0xffff","0xf","301","10000","5000","3","3"
"costume_shoes_item.idb","67","0x7","Training Temple Gi","2","0x43","0x43","0xffff","0xf","302","2000","1000","2","2"
"costume_shoes_item.idb","68","0x7","School Uniform (Male)","3","0x44","0x44","0x1d","0x5","303","18000","9000","3","3"
"costume_shoes_item.idb","69","0x7","Pilot Suit","4","0x45","0x45","0x1d","0xf","305","30000","15000","4","4"
"costume_shoes_item.idb","70","0x7","4-Star Dragon Ball Costume","5","0x46","0x46","0x1d","0xf","306","50000","25000","5","5"
"costume_shoes_item.idb","74","0x7","School Uniform (Female)","3","0x4a","0x4a","0x1d","0xa","303","18000","9000","3","3"
"costume_shoes_item.idb","77","0x7","Battle Suit","1","0x4d","0x4d","0xffff","0x10","300","400","200","0","0"
"costume_shoes_item.idb","78","0x7","Shingi Demon Battle Suit","2","0x4e","0x4e","0xffff","0x10","302","2000","1000","2","2"
"costume_shoes_item.idb","79","0x7","Evil Sorceror Battle Tools","3","0x4f","0x4f","0xffff","0x10","303","10000","5000","3","3"
"costume_shoes_item.idb","80","0x7","Narak Warrior's Costume","3","0x50","0x50","0x1d","0x10","304","12000","6000","3","3"
"costume_shoes_item.idb","81","0x7","Ancient Katas' Battle Costume","4","0x51","0x51","0x1d","0x10","305","30000","15000","4","4"
"costume_shoes_item.idb","82","0x7","New Hide Battle Costume","5","0x52","0x52","0x1d","0x10","306","50000","25000","5","5"
"costume_shoes_item.idb","83","0x7","Bio Suit","1","0x53","0x53","0xffff","0x20","300","400","200","0","0"
"costume_shoes_item.idb","84","0x7","Hero Suit","2","0x54","0x54","0xffff","0x20","301","2000","1000","2","2"
"costume_shoes_item.idb","85","0x7","Elite Suit","3","0x55","0x55","0xffff","0x20","302","10000","5000","3","3"
"costume_shoes_item.idb","86","0x7","Berserker Suit","3","0x56","0x56","0x1d","0x20","303","12000","6000","3","3"
"costume_shoes_item.idb","87","0x7","Ultimate F Suit","4","0x57","0x57","0x1d","0x20","304","25000","12500","4","4"
"costume_shoes_item.idb","88","0x7","Cosmic Suit","4","0x58","0x58","0x1d","0x20","305","30000","15000","4","4"
"costume_shoes_item.idb","89","0x7","Z Fighting Suit","5","0x59","0x59","0x1d","0x20","306","50000","25000","5","5"
"costume_shoes_item.idb","90","0x7","Buu-gi","1","0x5a","0x5a","0xffff","0xc0","301","400","200","0","0"
"costume_shoes_item.idb","91","0x7","Buu-gi Gravity","2","0x5b","0x5b","0xffff","0xc0","302","2000","1000","2","2"
"costume_shoes_item.idb","92","0x7","Dyno Woo-gi","3","0x5c","0x5c","0xffff","0xc0","303","10000","5000","3","3"
"costume_shoes_item.idb","93","0x7","Dynamic Strong Suit","4","0x5d","0x5d","0x1d","0xc0","304","25000","12500","4","4"
"costume_shoes_item.idb","94","0x7","Fun Suit","4","0x5e","0x5e","0x1d","0xc0","305","30000","15000","4","4"
"costume_shoes_item.idb","95","0x7","Light Heart Suit","5","0x5f","0x5f","0x1d","0xc0","306","50000","25000","5","5"
"costume_shoes_item.idb","102","0x7","Time Patroller Suit","5","0x66","0x66","0xffff","0xff","310","0","25000","0","0"
"costume_shoes_item.idb","103","0x3","Gold Battle Suit","5","0x6c","0x6c","0xffff","0xff","700","0","20000","0","0"
"costume_shoes_item.idb","104","0x3","Crystal Battle Suit","5","0x6d","0x6d","0xffff","0xff","701","0","20000","0","0"
"costume_shoes_item.idb","106","0x3","Mira's Clothes","4","0x6f","0x6f","0x1d","0x75","703","50000","25000","4","4"
"costume_shoes_item.idb","107","0x3","Towa's Clothes","4","0x70","0x70","0x1d","0x8a","704","50000","25000","4","4"
"costume_shoes_item.idb","108","0x3","Whis Symbol Gi","5","0x71","0x71","0x1d","0xff","705","0","22000","50","50"
"costume_shoes_item.idb","110","0x3","Whis Symbol Battle Suit","5","0x73","0x73","0x1d","0xff","707","0","22000","50","50"
"costume_shoes_item.idb","111","0x3","Gohan's Tracksuit","1","0x72","0x72","0x1d","0xff","706","0","10","0","0"
"costume_shoes_item.idb","122","0x3","Videl Outfit","2","0x7e","0x7e","0x1d","0xff","550","0","1500","20","20"
"costume_shoes_item.idb","123","0x3","Orange Star High School Outfit","1","0x7f","0x7f","0x1d","0xff","551","1000","500","1","1"
"costume_shoes_item.idb","124","0x3","Jaco Suit","4","0x80","0x80","0xffff","0xff","552","0","18000","0","0"
"costume_shoes_item.idb","125","0x3","Gohan's Clothes (Kid)","3","0x81","0x81","0xffff","0xff","553","10000","5000","3","3"
"costume_shoes_item.idb","126","0x3","Battle Suit (King Vegeta)","4","0x82","0x82","0x1d","0xff","554","40000","20000","4","4"
"costume_shoes_item.idb","127","0x3","Mutaito's Gi","4","0x83","0x83","0xffff","0xff","650","0","17000","20","20"
"costume_shoes_item.idb","128","0x3","Chiaotzu's Clothes (With Collar)","1","0x84","0x84","0xffff","0xff","651","0","1000","0","0"
"costume_shoes_item.idb","129","0x3","Vegeta's Clothes","2","0x85","0x85","0x1d","0xff","652","0","2500","20","20"
"costume_shoes_item.idb","130","0x3","Goku's Clothes (Casual)","3","0x86","0x86","0x1d","0xff","653","13000","6500","3","3"
"costume_shoes_item.idb","131","0x3","Majuub's Clothes","5","0x87","0x87","0xffff","0xff","654","0","24000","0","0"
"costume_shoes_item.idb","132","0x3","Yamcha's Baseball Uniform","3","0x88","0x88","0x1d","0xff","655","0","8000","30","30"
"costume_shoes_item.idb","133","0x3","Piccolo's School Clothes","3","0x89","0x89","0x1d","0xff","656","18000","9000","3","3"
"costume_shoes_item.idb","134","0x3","Super Baby 2's Clothes","5","0x8a","0x8a","0xffff","0xff","657","0","25000","0","0"
"costume_shoes_item.idb","135","0x3","GT Vegeta's Clothes","4","0x8b","0x8b","0x1d","0xff","658","0","14000","40","40"
"costume_shoes_item.idb","136","0x3","Pikkon's Clothes","4","0x8c","0x8c","0x1d","0xff","659","30000","15000","4","4"
"costume_shoes_item.idb","137","0x3","Goku's Work Clothes","3","0x8d","0x8d","0x1d","0xff","660","0","7000","30","30"
"costume_shoes_item.idb","138","0x3","Goku's Tracksuit","4","0x8e","0x8e","0xffff","0xff","661","24000","12000","4","4"
"costume_shoes_item.idb","139","0x3","Vegeta's Normal Clothes","2","0x8f","0x8f","0xffff","0xff","662","0","3000","0","0"
"costume_shoes_item.idb","140","0x3","Future Trunks's Clothes","4","0x90","0x90","0xffff","0xff","663","0","19000","20","20"
"costume_shoes_item.idb","141","0x3","Gohan's Gi (Adult)","4","0x91","0x91","0x1d","0xff","664","0","15000","40","40"
"costume_shoes_item.idb","142","0x3","Chiaotzu's Clothes","2","0x92","0x92","0xffff","0xff","665","2000","1000","2","2"
"costume_shoes_item.idb","143","0x3","Cell's Suit (Perfect)","4","0x93","0x93","0x1d","0xff","666","0","18500","40","40"
"costume_shoes_item.idb","145","0x3","Frieza's Suit (Final Form)","4","0x95","0x95","0x1d","0xff","668","0","17500","40","40"
"costume_shoes_item.idb","146","0x3","Battle Suit (Fasha)","4","0x96","0x96","0xffff","0xff","669","0","17500","20","20"
"costume_shoes_item.idb","147","0x7","Gi (Turtle)","4","0x97","0x97","0xffff","0xff","350","0","13500","15","15"
"costume_shoes_item.idb","148","0x7","Gi (Crane)","4","0x98","0x98","0xffff","0xff","351","0","13500","15","15"
"costume_shoes_item.idb","149","0x7","Gi (Demon)","4","0x99","0x99","0xffff","0xff","352","0","13500","0","0"
"costume_shoes_item.idb","150","0x7","Gi (Ginyu Force)","4","0x9a","0x9a","0xffff","0xff","353","0","13500","0","0"
"costume_shoes_item.idb","151","0x7","Gi (Red Ribbon Army)","4","0x9b","0x9b","0xffff","0xff","354","0","13500","15","15"
